Arrival_Time,Creation_Time,x,y,z
1427705215236,1427707032672464003,0.22499084,-0.37670898,9.735947
1427705215241,1427707032677499403,0.20237732,-0.39694214,9.709763
1427705215246,1427707032682534804,0.16429138,-0.34933472,9.750229
1427705215251,1427707032687570204,0.1631012,-0.3921814,9.75856
1427705215256,1427707032692605605,0.12263489,-0.3993225,9.762131
1427705215262,1427707032697641005,0.1714325,-0.43145752,9.659775
1427705215267,1427707032702676405,0.14524841,-0.38027954,9.729996
1427705215271,1427707032707711806,0.15834045,-0.40527344,9.793076
1427705215276,1427707032712747206,0.19166565,-0.38742065,9.733566
1427705215282,1427707032717782607,0.1214447,-0.38623047,9.722855
1427705215286,1427707032722818007,0.16786194,-0.34695435,9.770462
1427705215292,1427707032727853407,0.22618103,-0.40170288,9.741898
1427705215297,1427707032732888808,0.14167786,-0.3505249,9.790695
1427705215302,1427707032737924208,0.21784973,-0.41955566,9.672867
1427705215307,1427707032742959609,0.18095398,-0.3743286,9.776413
1427705215312,1427707032748117079,0.16548157,-0.37670898,9.720474
1427705215317,1427707032753121962,0.16905212,-0.3921814,9.680008
1427705215322,1427707032758065810,0.15119934,-0.3659973,9.768082
1427705215327,1427707032763070693,0.20118713,-0.3517151,9.69191
1427705215332,1427707032768136611,0.14048767,-0.3993225,9.760941
1427705215337,1427707032773172011,0.14405823,-0.37313843,9.735947
1427705215342,1427707032778207411,0.12382507,-0.4076538,9.701431
1427705215347,1427707032783242812,0.18928528,-0.36242676,9.838303
1427705215352,1427707032788278212,0.18333435,-0.3755188,9.778793
1427705215357,1427707032793313612,0.19642639,-0.37075806,9.701431
1427705215362,1427707032798349013,0.17857361,-0.41360474,9.720474
1427705215369,1427707032803384413,0.19166565,-0.3993225,9.764511
1427705215372,1427707032808419814,0.1869049,-0.38742065,9.714523
1427705215377,1427707032813455214,0.15953064,-0.3743286,9.813309
1427705215382,1427707032818490614,0.20475769,-0.3921814,9.729996
1427705215387,1427707032823526015,0.18452454,-0.38504028,9.764511
1427705215392,1427707032828561415,0.15357971,-0.37313843,9.762131
1427705215397,1427707032833596816,0.16191101,-0.4647827,9.7799835
1427705215402,1427707032838632216,0.16548157,-0.3505249,9.735947
1427705215407,1427707032843667616,0.1880951,-0.40408325,9.708572
1427705215412,1427707032848703017,0.14167786,-0.35409546,9.735947
1427705215417,1427707032853738417,0.17738342,-0.37194824,9.825211
1427705215422,1427707032858773818,0.1631012,-0.35528564,9.662155
1427705215427,1427707032863809218,0.13334656,-0.41003418,9.740707
1427705215432,1427707032868844618,0.16072083,-0.39813232,9.751419
1427705215438,1427707032873880019,0.17500305,-0.3755188,9.75499
1427705215443,1427707032878915419,0.12858582,-0.4159851,9.744278
1427705215448,1427707032883950820,0.13096619,-0.36242676,9.7799835
1427705215453,1427707032888986220,0.21784973,-0.3267212,9.7157135
1427705215458,1427707032894021620,0.15000916,-0.33029175,9.707382
1427705215463,1427707032899057021,0.16905212,-0.37194824,9.827591
1427705215468,1427707032904092421,0.1797638,-0.4255066,9.6931
1427705215473,1427707032909127821,0.1464386,-0.40527344,9.6645355
1427705215478,1427707032914163222,0.14524841,-0.37194824,9.774033
1427705215484,1427707032919198622,0.19166565,-0.37075806,9.734756
1427705215488,1427707032924234023,0.18214417,-0.4326477,9.729996
1427705215493,1427707032929269423,0.14048767,-0.40646362,9.751419
1427705215498,1427707032934335341,0.13572693,-0.37075806,9.793076
1427705215503,1427707032939309706,0.14524841,-0.33862305,9.710953
1427705215508,1427707032944375624,0.14405823,-0.41241455,9.716904
1427705215513,1427707032949411025,0.18333435,-0.3600464,9.752609
1427705215518,1427707032954446425,0.15238953,-0.37194824,9.834732
1427705215523,1427707032959481825,0.18928528,-0.38742065,9.721664
1427705215528,1427707032964547743,0.20237732,-0.3588562,9.740707
1427705215533,1427707032969552626,0.18214417,-0.4076538,9.713333
1427705215538,1427707032974588027,0.11430359,-0.4005127,9.671677
1427705215543,1427707032979623427,0.13691711,-0.4255066,9.784744
1427705215548,1427707032984658827,0.11073303,-0.37075806,9.795456
1427705215553,1427707032989663710,0.20594788,-0.293396,9.721664
1427705215558,1427707032994729628,0.14524841,-0.38027954,9.762131
1427705215563,1427707032999765028,0.094070435,-0.38146973,9.803787
1427705215569,1427707033004800429,0.13572693,-0.41360474,9.716904
1427705215573,1427707033009866347,0.16191101,-0.37670898,9.729996
1427705215579,1427707033014871230,0.17262268,-0.35528564,9.738327
1427705215584,1427707033019906630,0.2118988,-0.3659973,9.82402
1427705215593,1427707033024942030,0.20475769,-0.40527344,9.81926
1427705215594,1427707033029977431,0.19880676,-0.3588562,9.760941
1427705215599,1427707033035012831,0.14524841,-0.41360474,9.75737
1427705215605,1427707033040048232,0.17738342,-0.43978882,9.709763
1427705215610,1427707033045083632,0.18452454,-0.42193604,9.655014
1427705215614,1427707033050119032,0.1547699,-0.3600464,9.739517
1427705215619,1427707033055154433,0.10835266,-0.38504028,9.744278
1427705215625,1427707033060189833,0.20118713,-0.39337158,9.708572
1427705215629,1427707033065225234,0.18214417,-0.37908936,9.776413
1427705215637,1427707033070260634,0.15715027,-0.3659973,9.75499
1427705215639,1427707033075296034,0.15119934,-0.3826599,9.63002
1427705215644,1427707033080331435,0.18095398,-0.3909912,9.803787
1427705215649,1427707033085366835,0.12501526,-0.37908936,9.671677
1427705215654,1427707033090402236,0.14167786,-0.39456177,9.8632965
1427705215659,1427707033095437636,0.16191101,-0.3755188,9.7478485
1427705215664,1427707033100442519,0.15357971,-0.3909912,9.769272
1427705215669,1427707033105477919,0.15000916,-0.4076538,9.740707
1427705215677,1427707033110543837,0.17381287,-0.38742065,9.783554
1427705215679,1427707033115579237,0.17381287,-0.39456177,9.689529
1427705215687,1427707033120614638,0.1631012,-0.43026733,9.807358
1427705215689,1427707033125650038,0.16667175,-0.36242676,9.764511
1427705215696,1427707033130685439,0.17738342,-0.37194824,9.708572
1427705215702,1427707033135751357,0.19047546,-0.37075806,9.689529
1427705215705,1427707033140908827,0.15715027,-0.4171753,9.680008
1427705215710,1427707033145822157,0.13096619,-0.41122437,9.803787
1427705215715,1427707033150888075,0.1547699,-0.39337158,9.752609
1427705215720,1427707033156015028,0.17381287,-0.39575195,9.791885
1427705215725,1427707033160989394,0.16905212,-0.3517151,9.69072
1427705215730,1427707033165902724,0.19642639,-0.4255066,9.712143
1427705215735,1427707033170968642,0.14524841,-0.40289307,9.741898
1427705215740,1427707033176156630,0.17024231,-0.40408325,9.753799
1427705215745,1427707033181039443,0.16548157,-0.41360474,9.762131
1427705215750,1427707033186074843,0.19285583,-0.3993225,9.741898
1427705215755,1427707033191110243,0.1547699,-0.32315063,9.818069
1427705215761,1427707033196145644,0.17262268,-0.3683777,9.6931
1427705215766,1427707033201181044,0.14881897,-0.41241455,9.69429
1427705215770,1427707033206216445,0.16905212,-0.3755188,9.735947
1427705215775,1427707033211251845,0.16905212,-0.33862305,9.732376
1427705215780,1427707033216287245,0.14286804,-0.42312622,9.75975
1427705215785,1427707033221322646,0.18452454,-0.4005127,9.7799835
1427705215790,1427707033226358046,0.17381287,-0.38980103,9.7799835
1427705215795,1427707033231393446,0.13691711,-0.4005127,9.719284
1427705215800,1427707033236428847,0.15119934,-0.3683777,9.733566
1427705215805,1427707033241464247,0.19285583,-0.3588562,9.75737
1427705215810,1427707033246499648,0.11430359,-0.41241455,9.762131
1427705215820,1427707033251535048,0.20475769,-0.41479492,9.764511
1427705215820,1427707033256570448,0.17024231,-0.3755188,9.6835785
1427705215828,1427707033261605849,0.15119934,-0.36123657,9.7157135
1427705215831,1427707033266671767,0.12620544,-0.37670898,9.788315
1427705215835,1427707033271646132,0.14048767,-0.3921814,9.7799835
1427705215841,1427707033276712050,0.1880951,-0.36242676,9.791885
1427705215846,1427707033281777968,0.1214447,-0.37194824,9.697861
1427705215851,1427707033286752333,0.13572693,-0.33981323,9.710953
1427705215856,1427707033291818251,0.18928528,-0.37670898,9.776413
1427705215861,1427707033296853652,0.19404602,-0.4159851,9.749039
1427705215866,1427707033301889052,0.17262268,-0.33267212,9.782364
1427705215871,1427707033306924452,0.129776,-0.41241455,9.7990265
1427705215876,1427707033311959853,0.18095398,-0.40170288,9.697861
1427705215881,1427707033316995253,0.16667175,-0.40527344,9.707382
1427705215886,1427707033322030653,0.15357971,-0.36361694,9.710953
1427705215891,1427707033327066054,0.117874146,-0.3683777,9.877579
1427705215896,1427707033332101454,0.15119934,-0.38861084,9.785934
1427705215901,1427707033337136855,0.18452454,-0.39694214,9.771652
1427705215906,1427707033342172255,0.16786194,-0.39694214,9.732376
1427705215911,1427707033347207655,0.18452454,-0.3600464,9.719284
1427705215916,1427707033352243056,0.12739563,-0.33743286,9.739517
1427705215921,1427707033357278456,0.12501526,-0.3683777,9.737137
1427705215926,1427707033362313857,0.13096619,-0.38146973,9.752609
1427705215931,1427707033367349257,0.13334656,-0.3517151,9.737137
1427705215936,1427707033372384657,0.20118713,-0.37908936,9.727615
1427705215941,1427707033377420058,0.17619324,-0.37075806,9.699051
1427705215946,1427707033382455458,0.13929749,-0.3600464,9.7157135
1427705215952,1427707033387490859,0.15238953,-0.38861084,9.696671
1427705215956,1427707033392526259,0.18928528,-0.35528564,9.728806
1427705215965,1427707033397561659,0.16548157,-0.4171753,9.738327
1427705215966,1427707033402597060,0.15596008,-0.39694214,9.789505
1427705215971,1427707033407632460,0.15119934,-0.39575195,9.771652
1427705215976,1427707033412667861,0.15596008,-0.3743286,9.7157135
1427705215981,1427707033417703261,0.18095398,-0.38980103,9.709763
1427705215986,1427707033422738661,0.13572693,-0.39694214,9.69548
1427705215992,1427707033427774062,0.11430359,-0.4005127,9.739517
1427705215997,1427707033432809462,0.1880951,-0.45407104,9.716904
1427705216002,1427707033437844862,0.15715027,-0.36956787,9.744278
1427705216007,1427707033442880263,0.16429138,-0.34695435,9.729996
1427705216012,1427707033447915663,0.14405823,-0.4171753,9.6835785
1427705216017,1427707033452951064,0.1714325,-0.37075806,9.727615
1427705216022,1427707033457986464,0.10954285,-0.37670898,9.7478485
1427705216027,1427707033463021864,0.17024231,-0.34576416,9.701431
1427705216032,1427707033468198706,0.15834045,-0.39813232,9.738327
1427705216037,1427707033473234106,0.19880676,-0.39575195,9.753799
1427705216042,1427707033478269507,0.18452454,-0.39337158,9.781174
1427705216047,1427707033483304907,0.13691711,-0.41955566,9.791885
1427705216053,1427707033488340307,0.1631012,-0.3683777,9.833542
1427705216057,1427707033493375708,0.1714325,-0.34457397,9.784744
1427705216062,1427707033498411108,0.1464386,-0.39337158,9.737137
1427705216067,1427707033503446509,0.2202301,-0.37789917,9.765701
1427705216072,1427707033508481909,0.16191101,-0.38742065,9.743088
1427705216077,1427707033513517309,0.14405823,-0.3838501,9.718094
1427705216082,1427707033518552710,0.16429138,-0.3755188,9.699051
1427705216087,1427707033523588110,0.19047546,-0.38861084,9.774033
1427705216092,1427707033528623511,0.22618103,-0.38742065,9.775223
1427705216097,1427707033533658911,0.14167786,-0.3909912,9.743088
1427705216102,1427707033538694311,0.16786194,-0.4076538,9.781174
1427705216107,1427707033543821264,0.18214417,-0.37908936,9.725235
1427705216113,1427707033548948218,0.12858582,-0.38623047,9.746658
1427705216119,1427707033553831030,0.17262268,-0.3838501,9.69548
1427705216122,1427707033558866430,0.15357971,-0.37313843,9.729996
1427705216128,1427707033563871313,0.18333435,-0.41241455,9.783554
1427705216133,1427707033568906714,0.17024231,-0.40527344,9.803787
1427705216138,1427707033573942114,0.14524841,-0.39575195,9.69548
1427705216143,1427707033578977514,0.12263489,-0.41360474,9.878769
1427705216148,1427707033584012915,0.15834045,-0.38861084,9.781174
1427705216153,1427707033589048315,0.20713806,-0.36480713,9.709763
1427705216158,1427707033594083716,0.16786194,-0.40170288,9.726425
1427705216164,1427707033599119116,0.22737122,-0.3600464,9.69429
1427705216168,1427707033604154516,0.17024231,-0.34933472,9.727615
1427705216173,1427707033609189917,0.15953064,-0.37789917,9.807358
1427705216178,1427707033614225317,0.17500305,-0.4255066,9.795456
1427705216183,1427707033619260718,0.1880951,-0.41955566,9.753799
1427705216188,1427707033624296118,0.13334656,-0.3421936,9.712143
1427705216195,1427707033629362036,0.13691711,-0.34695435,9.668106
1427705216198,1427707033634366919,0.15357971,-0.3671875,9.729996
1427705216203,1427707033639402319,0.1464386,-0.39813232,9.769272
1427705216208,1427707033644437719,0.17262268,-0.408844,9.789505
1427705216213,1427707033649503637,0.15953064,-0.3671875,9.672867
1427705216218,1427707033654478003,0.14048767,-0.38623047,9.797836
1427705216223,1427707033659543921,0.129776,-0.38861084,9.772842
1427705216228,1427707033664579321,0.17262268,-0.3909912,9.75737
1427705216233,1427707033669614721,0.19642639,-0.4005127,9.6645355
1427705216238,1427707033674650122,0.1952362,-0.41003418,9.728806
1427705216243,1427707033679685522,0.1214447,-0.3183899,9.700241
1427705216248,1427707033684720923,0.17738342,-0.4005127,9.729996
1427705216254,1427707033689847876,0.17381287,-0.35409546,9.769272
1427705216260,1427707033694822241,0.09526062,-0.34695435,9.739517
1427705216265,1427707033699827124,0.18452454,-0.42788696,9.75856
1427705216268,1427707033704862524,0.18928528,-0.3671875,9.750229
1427705216274,1427707033709897925,0.1880951,-0.4171753,9.701431
1427705216279,1427707033714933325,0.15834045,-0.37908936,9.7478485
1427705216284,1427707033719968725,0.15715027,-0.41360474,9.731186
1427705216289,1427707033725004126,0.16786194,-0.39575195,9.772842
1427705216294,1427707033730039526,0.15357971,-0.37908936,9.75618
1427705216299,1427707033735105444,0.17500305,-0.37670898,9.724045
1427705216304,1427707033740110327,0.19761658,-0.41360474,9.75856
1427705216309,1427707033745115210,0.16548157,-0.3517151,9.724045
1427705216314,1427707033750181128,0.16905212,-0.44692993,9.743088
1427705216319,1427707033755216528,0.12382507,-0.39337158,9.729996
1427705216324,1427707033760251928,0.1869049,-0.35766602,9.697861
1427705216329,1427707033765287329,0.13691711,-0.40170288,9.677628
1427705216334,1427707033770322729,0.15000916,-0.42074585,9.75975
1427705216339,1427707033775358130,0.17024231,-0.39575195,9.6835785
1427705216344,1427707033780393530,0.13691711,-0.3993225,9.724045
1427705216349,1427707033785428930,0.18095398,-0.41003418,9.776413
1427705216354,1427707033790464331,0.14286804,-0.39456177,9.82164
1427705216359,1427707033795499731,0.17619324,-0.37313843,9.701431
1427705216364,1427707033800535132,0.12501526,-0.37670898,9.707382
1427705216369,1427707033805570532,0.18452454,-0.3588562,9.794266
1427705216375,1427707033810605932,0.18095398,-0.39456177,9.733566
1427705216379,1427707033815641333,0.14762878,-0.35647583,9.709763
1427705216384,1427707033820676733,0.17024231,-0.36956787,9.777603
1427705216390,1427707033825712134,0.14167786,-0.34100342,9.714523
1427705216394,1427707033830747534,0.17381287,-0.42788696,9.829971
1427705216399,1427707033835782934,0.129776,-0.42074585,9.741898
1427705216404,1427707033840818335,0.13929749,-0.41122437,9.774033
1427705216409,1427707033845853735,0.17857361,-0.41360474,9.776413
1427705216415,1427707033850889136,0.16548157,-0.3683777,9.728806
1427705216419,1427707033855924536,0.16191101,-0.39575195,9.729996
1427705216425,1427707033860959936,0.1381073,-0.38027954,9.724045
1427705216430,1427707033865995337,0.18333435,-0.39575195,9.783554
1427705216435,1427707033871183325,0.2118988,-0.38027954,9.731186
1427705216440,1427707033876035620,0.1714325,-0.3600464,9.663345
1427705216445,1427707033881101538,0.15000916,-0.35766602,9.622879
1427705216450,1427707033886136938,0.18928528,-0.42074585,9.732376
1427705216455,1427707033891172339,0.1714325,-0.3659973,9.737137
1427705216460,1427707033896207739,0.11906433,-0.38980103,9.720474
1427705216465,1427707033901243139,0.18095398,-0.37313843,9.709763
1427705216470,1427707033906278540,0.17738342,-0.3826599,9.696671
1427705216475,1427707033911313940,0.16429138,-0.38861084,9.744278
1427705216480,1427707033916349341,0.12858582,-0.408844,9.751419
1427705216486,1427707033921384741,0.17024231,-0.3671875,9.746658
1427705216492,1427707033926420141,0.17381287,-0.41003418,9.7157135
1427705216495,1427707033931455542,0.22261047,-0.39337158,9.825211
1427705216500,1427707033936490942,0.11192322,-0.40527344,9.697861
1427705216505,1427707033941526343,0.20713806,-0.36956787,9.735947
1427705216510,1427707033946561743,0.12739563,-0.3826599,9.772842
1427705216515,1427707033951597143,0.21070862,-0.39813232,9.818069
1427705216521,1427707033956632544,0.17500305,-0.34576416,9.741898
1427705216526,1427707033961667944,0.15357971,-0.3909912,9.750229
1427705216530,1427707033966703344,0.16548157,-0.3659973,9.751419
1427705216536,1427707033971738745,0.19047546,-0.3743286,9.738327
1427705216540,1427707033976774145,0.16072083,-0.3909912,9.712143
1427705216545,1427707033981809546,0.16548157,-0.36123657,9.687149
1427705216550,1427707033986844946,0.15596008,-0.39813232,9.733566
1427705216556,1427707033991910864,0.16429138,-0.34695435,9.815689
1427705216561,1427707033996915747,0.15596008,-0.40170288,9.778793
1427705216566,1427707034001951147,0.15953064,-0.37313843,9.714523
1427705216571,1427707034006986548,0.13334656,-0.40289307,9.713333
1427705216576,1427707034012021948,0.1631012,-0.40646362,9.713333
1427705216581,1427707034017057348,0.13215637,-0.3671875,9.782364
1427705216586,1427707034022092749,0.17262268,-0.34814453,9.706192
1427705216591,1427707034027128149,0.1797638,-0.40170288,9.740707
1427705216598,1427707034032163550,0.16905212,-0.3671875,9.75618
1427705216601,1427707034037198950,0.13691711,-0.3517151,9.731186
1427705216606,1427707034042234350,0.15834045,-0.3017273,9.7157135
1427705216611,1427707034047269751,0.19642639,-0.38742065,9.825211
1427705216616,1427707034052305151,0.18571472,-0.42669678,9.75618
1427705216621,1427707034057340552,0.20951843,-0.35766602,9.75856
1427705216626,1427707034062375952,0.15119934,-0.4005127,9.705002
1427705216631,1427707034067411352,0.16072083,-0.38742065,9.749039
1427705216636,1427707034072446753,0.19999695,-0.35409546,9.709763
1427705216641,1427707034077482153,0.13215637,-0.38861084,9.743088
1427705216646,1427707034082517553,0.14881897,-0.38027954,9.657394
1427705216651,1427707034087552954,0.11906433,-0.40289307,9.670486
1427705216656,1427707034092588354,0.18452454,-0.39813232,9.763321
1427705216661,1427707034097623755,0.1547699,-0.41836548,9.719284
1427705216666,1427707034102659155,0.16429138,-0.39456177,9.752609
1427705216671,1427707034107694555,0.12263489,-0.35290527,9.696671
1427705216677,1427707034112729956,0.16786194,-0.38861084,9.727615
1427705216681,1427707034117765356,0.13453674,-0.38980103,9.722855
1427705216687,1427707034122800757,0.14524841,-0.36123657,9.738327
1427705216691,1427707034127836157,0.16667175,-0.3505249,9.775223
1427705216697,1427707034132871557,0.17024231,-0.35528564,9.722855
1427705216702,1427707034137906958,0.18333435,-0.36242676,9.737137
1427705216707,1427707034142942358,0.17500305,-0.35528564,9.738327
1427705216712,1427707034147977759,0.15715027,-0.37789917,9.7157135
1427705216717,1427707034153013159,0.17262268,-0.34457397,9.765701
1427705216722,1427707034158048559,0.18095398,-0.39575195,9.702621
1427705216727,1427707034163083960,0.12382507,-0.39337158,9.729996
1427705216732,1427707034168119360,0.17024231,-0.3755188,9.776413
1427705216737,1427707034173154761,0.12858582,-0.37313843,9.703812
1427705216744,1427707034178190161,0.1464386,-0.41360474,9.75975
1427705216747,1427707034183225561,0.16548157,-0.3588562,9.739517
1427705216752,1427707034188260962,0.15953064,-0.35766602,9.763321
1427705216757,1427707034193296362,0.1714325,-0.37670898,9.75618
1427705216762,1427707034198331762,0.13453674,-0.3588562,9.765701
1427705216767,1427707034203367163,0.19761658,-0.33981323,9.769272
1427705216772,1427707034208402563,0.16072083,-0.37908936,9.82402
1427705216777,1427707034213437964,0.14286804,-0.4326477,9.6931
1427705216782,1427707034218473364,0.1880951,-0.38027954,9.701431
1427705216787,1427707034223508764,0.19404602,-0.37075806,9.770462
1427705216792,1427707034228574682,0.1869049,-0.3267212,9.75499
1427705216797,1427707034233610083,0.19047546,-0.3659973,9.735947
1427705216802,1427707034238614966,0.11073303,-0.33862305,9.7990265
1427705216808,1427707034243650366,0.11906433,-0.38146973,9.783554
1427705216812,1427707034248685766,0.17500305,-0.39813232,9.797836
1427705216817,1427707034253721167,0.14762878,-0.3517151,9.770462
1427705216822,1427707034258756567,0.18333435,-0.39575195,9.760941
1427705216827,1427707034263791968,0.1631012,-0.37789917,9.734756
1427705216833,1427707034268827368,0.16905212,-0.40527344,9.816879
1427705216838,1427707034273862768,0.19047546,-0.37670898,9.706192
1427705216843,1427707034278928686,0.1631012,-0.3600464,9.708572
1427705216848,1427707034283994604,0.13453674,-0.35290527,9.710953
1427705216853,1427707034288999487,0.18452454,-0.39456177,9.7668915
1427705216858,1427707034294004370,0.13691711,-0.34695435,9.677628
1427705216863,1427707034299039770,0.15238953,-0.38504028,9.732376
1427705216868,1427707034304075171,0.14524841,-0.36956787,9.763321
1427705216873,1427707034309141089,0.17262268,-0.36956787,9.716904
1427705216878,1427707034314145971,0.11430359,-0.408844,9.682388
1427705216883,1427707034319181372,0.11668396,-0.36242676,9.710953
1427705216888,1427707034324216772,0.107162476,-0.39337158,9.7668915
1427705216893,1427707034329252173,0.14881897,-0.39456177,9.720474
1427705216898,1427707034334287573,0.15953064,-0.33267212,9.751419
1427705216903,1427707034339322973,0.19166565,-0.40646362,9.746658
1427705216908,1427707034344358374,0.14405823,-0.39456177,9.770462
1427705216913,1427707034349393774,0.17024231,-0.3600464,9.718094
1427705216918,1427707034354459692,0.16548157,-0.42669678,9.746658
1427705216925,1427707034359464575,0.14881897,-0.37789917,9.751419
1427705216929,1427707034364499975,0.14167786,-0.43859863,9.743088
1427705216933,1427707034369535376,0.19047546,-0.3659973,9.7799835
1427705216938,1427707034374570776,0.1464386,-0.408844,9.710953
1427705216943,1427707034379606177,0.18452454,-0.4421692,9.719284
1427705216948,1427707034384641577,0.115493774,-0.4076538,9.740707
1427705216953,1427707034389676977,0.1797638,-0.39575195,9.670486
1427705216958,1427707034394834448,0.13929749,-0.3659973,9.721664
1427705216964,1427707034399717261,0.16905212,-0.42193604,9.737137
1427705216969,1427707034404783178,0.25117493,-0.3659973,9.744278
1427705216974,1427707034409996355,0.16191101,-0.32791138,9.743088
1427705216979,1427707034415031755,0.10597229,-0.38742065,9.774033
1427705216984,1427707034420128191,0.20237732,-0.3659973,9.814499
1427705216989,1427707034425072038,0.18928528,-0.34695435,9.743088
1427705216994,1427707034430137956,0.15834045,-0.3838501,9.706192
1427705216999,1427707034435203874,0.1880951,-0.41241455,9.783554
1427705217004,1427707034440208757,0.15119934,-0.35528564,9.75856
1427705217009,1427707034445274675,0.1547699,-0.38027954,9.713333
1427705217014,1427707034450279558,0.20713806,-0.3909912,9.751419
1427705217019,1427707034455314958,0.1714325,-0.37670898,9.743088
1427705217024,1427707034460319841,0.15953064,-0.38742065,9.791885
1427705217029,1427707034465385759,0.18452454,-0.40289307,9.660965
1427705217034,1427707034470421160,0.11906433,-0.3909912,9.788315
1427705217039,1427707034475456560,0.21546936,-0.37670898,9.721664
1427705217044,1427707034480522478,0.20237732,-0.4243164,9.69429
1427705217049,1427707034485649431,0.18571472,-0.36480713,9.751419
1427705217054,1427707034490593279,0.17262268,-0.40646362,9.769272
1427705217059,1427707034495628679,0.12858582,-0.3838501,9.735947
1427705217064,1427707034500664079,0.18452454,-0.37194824,9.777603
1427705217069,1427707034505668962,0.14762878,-0.32791138,9.689529
1427705217074,1427707034510704363,0.17500305,-0.42669678,9.764511
1427705217079,1427707034515739763,0.104782104,-0.34695435,9.751419
1427705217084,1427707034520775163,0.1214447,-0.35409546,9.772842
1427705217089,1427707034525810564,0.15357971,-0.41003418,9.764511
1427705217094,1427707034530845964,0.17738342,-0.3600464,9.753799
1427705217099,1427707034535881365,0.14524841,-0.40408325,9.789505
1427705217104,1427707034540916765,0.22618103,-0.40646362,9.722855
1427705217110,1427707034545952165,0.17738342,-0.39337158,9.725235
1427705217115,1427707034550957048,0.14286804,-0.32196045,9.740707
1427705217120,1427707034556022966,0.18452454,-0.38027954,9.775223
1427705217125,1427707034561180437,0.15953064,-0.38623047,9.688339
1427705217130,1427707034566093767,0.15715027,-0.4171753,9.712143
1427705217135,1427707034571129167,0.19761658,-0.33148193,9.705002
1427705217140,1427707034576195085,0.17024231,-0.34814453,9.725235
1427705217145,1427707034581199968,0.20713806,-0.38980103,9.787125
1427705217150,1427707034586235369,0.17738342,-0.42312622,9.7799835
1427705217155,1427707034591270769,0.11668396,-0.38861084,9.722855
1427705217160,1427707034596306169,0.17619324,-0.34457397,9.769272
1427705217165,1427707034601341570,0.17500305,-0.39694214,9.75856
1427705217170,1427707034606376970,0.18928528,-0.39456177,9.762131
1427705217175,1427707034611412370,0.19404602,-0.41122437,9.762131
1427705217180,1427707034616447771,0.12501526,-0.34695435,9.744278
1427705217185,1427707034621483171,0.15596008,-0.36956787,9.763321
1427705217190,1427707034626518572,0.2035675,-0.39694214,9.712143
1427705217196,1427707034631645525,0.19761658,-0.36956787,9.750229
1427705217201,1427707034636589372,0.10240173,-0.36480713,9.740707
1427705217205,1427707034641716326,0.1952362,-0.34457397,9.733566
1427705217210,1427707034646629656,0.16667175,-0.36123657,9.7157135
1427705217215,1427707034651695574,0.16548157,-0.33743286,9.680008
1427705217220,1427707034656730974,0.16191101,-0.42312622,9.725235
1427705217225,1427707034661766374,0.16786194,-0.32434082,9.733566
1427705217231,1427707034666801775,0.14524841,-0.4255066,9.699051
1427705217235,1427707034671837175,0.08692932,-0.40289307,9.743088
1427705217240,1427707034676872576,0.18095398,-0.3683777,9.737137
1427705217245,1427707034681907976,0.18571472,-0.36956787,9.696671
1427705217251,1427707034686943376,0.18333435,-0.38146973,9.721664
1427705217265,1427707034691978777,0.17619324,-0.3743286,9.806168
1427705217265,1427707034697014177,0.14881897,-0.34933472,9.727615
1427705217265,1427707034702049578,0.18333435,-0.40527344,9.716904
1427705217271,1427707034707084978,0.14286804,-0.38146973,9.752609
1427705217276,1427707034712211931,0.1631012,-0.3600464,9.732376
1427705217282,1427707034717155779,0.15238953,-0.37313843,9.777603
1427705217286,1427707034722221697,0.1464386,-0.34814453,9.781174
1427705217291,1427707034727226579,0.12858582,-0.4076538,9.791885
1427705217296,1427707034732292497,0.17500305,-0.325531,9.733566
1427705217301,1427707034737266863,0.22380066,-0.3921814,9.772842
1427705217306,1427707034742332781,0.17500305,-0.39456177,9.75618
1427705217311,1427707034747398699,0.13572693,-0.3743286,9.702621
1427705217316,1427707034752495134,0.18571472,-0.37908936,9.743088
1427705217321,1427707034757500017,0.2118988,-0.33743286,9.733566
1427705217326,1427707034762443865,0.18452454,-0.38742065,9.69429
1427705217331,1427707034767509783,0.17857361,-0.3671875,9.793076
1427705217336,1427707034772545183,0.12025452,-0.3683777,9.713333
1427705217343,1427707034777580583,0.20951843,-0.4243164,9.825211
1427705217346,1427707034782615984,0.22499084,-0.3671875,9.75618
1427705217351,1427707034787651384,0.15000916,-0.39456177,9.765701
1427705217356,1427707034792686785,0.15715027,-0.40527344,9.701431
1427705217362,1427707034797752703,0.13215637,-0.38146973,9.718094
1427705217366,1427707034802757585,0.1631012,-0.39575195,9.710953
1427705217373,1427707034807823503,0.13334656,-0.40408325,9.762131
1427705217376,1427707034812828386,0.2035675,-0.40170288,9.718094
1427705217382,1427707034817863787,0.19285583,-0.35647583,9.733566
1427705217387,1427707034822899187,0.11073303,-0.4005127,9.724045
1427705217393,1427707034827965105,0.18333435,-0.37313843,9.7157135
1427705217397,1427707034833000505,0.15834045,-0.38623047,9.803787
1427705217402,1427707034838066423,0.15953064,-0.38027954,9.682388
1427705217407,1427707034843040788,0.22499084,-0.35766602,9.735947
1427705217412,1427707034848076189,0.18095398,-0.4076538,9.741898
1427705217417,1427707034853111589,0.20475769,-0.39337158,9.729996
1427705217423,1427707034858208025,0.17262268,-0.41003418,9.6931
1427705217427,1427707034863182390,0.14167786,-0.40527344,9.828781
